datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,sunshineTime,uvIndex
2017-07-18 17:00:00+08:00,1500368400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-19 17:00:00+08:00,1500454800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-20 17:00:00+08:00,1500541200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-21 17:00:00+08:00,1500627600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-22 17:00:00+08:00,1500714000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-23 17:00:00+08:00,1500800400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-24 17:00:00+08:00,1500886800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-25 17:00:00+08:00,1500973200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-26 17:00:00+08:00,1501059600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-27 17:00:00+08:00,1501146000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-28 17:00:00+08:00,1501232400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-29 17:00:00+08:00,1501318800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-30 17:00:00+08:00,1501405200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-07-31 17:00:00+08:00,1501491600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-01 17:00:00+08:00,1501578000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-02 17:00:00+08:00,1501664400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-03 17:00:00+08:00,1501750800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-04 17:00:00+08:00,1501837200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-05 17:00:00+08:00,1501923600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-06 17:00:00+08:00,1502010000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-07 17:00:00+08:00,1502096400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-08 17:00:00+08:00,1502182800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-09 17:00:00+08:00,1502269200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-10 17:00:00+08:00,1502355600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-11 17:00:00+08:00,1502442000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-12 17:00:00+08:00,1502528400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-13 17:00:00+08:00,1502614800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-14 17:00:00+08:00,1502701200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-15 17:00:00+08:00,1502787600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-16 17:00:00+08:00,1502874000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-17 17:00:00+08:00,1502960400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-18 17:00:00+08:00,1503046800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-19 17:00:00+08:00,1503133200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-20 17:00:00+08:00,1503219600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-21 17:00:00+08:00,1503306000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-22 17:00:00+08:00,1503392400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-23 17:00:00+08:00,1503478800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-24 17:00:00+08:00,1503565200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-25 17:00:00+08:00,1503651600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-26 17:00:00+08:00,1503738000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-27 17:00:00+08:00,1503824400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-28 17:00:00+08:00,1503910800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-29 17:00:00+08:00,1503997200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-30 17:00:00+08:00,1504083600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-08-31 17:00:00+08:00,1504170000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-01 17:00:00+08:00,1504256400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-02 17:00:00+08:00,1504342800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-03 17:00:00+08:00,1504429200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-04 17:00:00+08:00,1504515600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-05 17:00:00+08:00,1504602000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-06 17:00:00+08:00,1504688400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-07 17:00:00+08:00,1504774800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-09-08 17:00:00+08:00,1504861200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
