datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-07-10 17:00:00+08:00,1499677200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-11 17:00:00+08:00,1499763600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-12 17:00:00+08:00,1499850000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-13 17:00:00+08:00,1499936400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-14 17:00:00+08:00,1500022800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-15 17:00:00+08:00,1500109200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-16 17:00:00+08:00,1500195600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-17 17:00:00+08:00,1500282000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-18 17:00:00+08:00,1500368400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-19 17:00:00+08:00,1500454800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-20 17:00:00+08:00,1500541200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-21 17:00:00+08:00,1500627600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-22 17:00:00+08:00,1500714000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-23 17:00:00+08:00,1500800400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-24 17:00:00+08:00,1500886800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-25 17:00:00+08:00,1500973200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-26 17:00:00+08:00,1501059600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-27 17:00:00+08:00,1501146000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-28 17:00:00+08:00,1501232400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-29 17:00:00+08:00,1501318800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-30 17:00:00+08:00,1501405200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-07-31 17:00:00+08:00,1501491600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-01 17:00:00+08:00,1501578000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-02 17:00:00+08:00,1501664400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-03 17:00:00+08:00,1501750800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-04 17:00:00+08:00,1501837200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-05 17:00:00+08:00,1501923600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-06 17:00:00+08:00,1502010000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-07 17:00:00+08:00,1502096400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-08 17:00:00+08:00,1502182800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-09 17:00:00+08:00,1502269200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-10 17:00:00+08:00,1502355600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-08-11 17:00:00+08:00,1502442000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
