datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,sunshineTime,uvIndex,no_daily,no_hourly
2017-05-23 17:00:00+08:00,1495530000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.47,25.73,27.843043478260874,0.8834782608695653,5.730000000000002,26.03,,
2017-05-24 17:00:00+08:00,1495616400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,25.51,28.98619047619048,0.8371428571428572,6.73,23.74,,
2017-05-25 17:00:00+08:00,1495702800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,25.7,29.26130434782609,0.8113043478260871,4.550000000000002,11.98,,
2017-05-26 17:00:00+08:00,1495789200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,25.73,27.915,0.8750000000000001,6.170000000000003,24.06,,
2017-05-27 17:00:00+08:00,1495875600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.55,25.7,28.476363636363626,0.8363636363636364,6.730000000000002,20.19,,
2017-05-28 17:00:00+08:00,1495962000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.59,23.71,26.39583333333333,0.9245833333333334,5.420000000000003,17.580000000000002,,
2017-05-29 17:00:00+08:00,1496048400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.58,23.59,28.18909090909091,0.8236363636363637,5.540000000000001,22.090000000000003,,
2017-05-30 17:00:00+08:00,1496134800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.41,25.77,28.53,0.8520000000000001,4.18,10.3,,
2017-05-31 17:00:00+08:00,1496221200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.58,23.79,27.34090909090909,0.8795454545454547,6.790000000000001,31.770000000000003,,
2017-06-01 17:00:00+08:00,1496307600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,28.43,22.7,25.79818181818182,0.9081818181818182,5.850000000000001,22.96,,
2017-06-02 17:00:00+08:00,1496394000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.47,24.72,27.14695652173912,0.8800000000000002,6.230000000000002,29.9,,
2017-06-03 17:00:00+08:00,1496480400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.43,25.65,28.470454545454558,0.854090909090909,4.610000000000001,15.82,,
2017-06-04 17:00:00+08:00,1496566800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.43,23.79,29.04227272727273,0.7986363636363638,4.24,11.6,,
2017-06-05 17:00:00+08:00,1496653200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.52,25.65,29.836818181818185,0.7713636363636361,5.790000000000001,18.99,,
2017-06-06 17:00:00+08:00,1496739600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.51,23.39,28.72909090909092,0.7959090909090908,6.23,22.61,,
2017-06-07 17:00:00+08:00,1496826000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,25.61,28.93347826086957,0.8095652173913044,5.050000000000002,10.3,,
2017-06-08 17:00:00+08:00,1496912400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.46,25.7,28.63590909090909,0.8331818181818182,6.480000000000002,21.82,,
2017-06-09 17:00:00+08:00,1496998800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,24.53,28.682727272727266,0.8181818181818182,7.230000000000002,18.020000000000003,,
2017-06-10 17:00:00+08:00,1497085200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,25.65,29.505909090909096,0.7722727272727272,6.670000000000003,14.16,,
2017-06-11 17:00:00+08:00,1497171600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.47,25.65,27.97869565217392,0.8552173913043479,6.480000000000002,15.96,,
2017-06-12 17:00:00+08:00,1497258000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,24.72,28.0225,0.8249999999999998,4.43,10.3,,
2017-06-13 17:00:00+08:00,1497344400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,25.65,29.06625,0.7916666666666666,7.350000000000001,24.300000000000004,,
2017-06-14 17:00:00+08:00,1497430800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.71,28.24636363636364,0.7686363636363635,7.350000000000001,19.43,,
2017-06-15 17:00:00+08:00,1497517200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.35,23.79,28.235454545454534,0.8095454545454547,6.790000000000001,16.76,,
2017-06-16 17:00:00+08:00,1497603600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,23.71,28.165454545454544,0.7940909090909092,6.670000000000003,17.270000000000003,,
2017-06-17 17:00:00+08:00,1497690000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.41,24.72,27.93833333333333,0.8095833333333333,4.99,10.05,,
2017-06-18 17:00:00+08:00,1497776400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,23.7,28.12454545454546,0.7754545454545454,7.540000000000003,21.44,,
2017-06-19 17:00:00+08:00,1497862800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,24.99,28.724499999999995,0.7379999999999999,7.160000000000003,27.21,,
2017-06-20 17:00:00+08:00,1497949200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.43,23.6,27.49913043478261,0.8195652173913041,6.730000000000002,18.51,,
2017-06-21 17:00:00+08:00,1498035600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.43,23.68,28.69272727272727,0.7577272727272728,6.790000000000001,19.06,,
2017-06-22 17:00:00+08:00,1498122000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,24.79,28.62826086956521,0.7730434782608695,5.170000000000002,11.66,,
2017-06-23 17:00:00+08:00,1498208400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.41,23.79,28.34090909090909,0.7604545454545453,7.290000000000003,19.82,,
2017-06-24 17:00:00+08:00,1498294800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,29.48,22.71,26.018181818181816,0.8572727272727273,5.050000000000002,9.36,,
2017-06-25 17:00:00+08:00,1498381200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.41,23.71,27.379999999999995,0.8186363636363635,4.860000000000001,13.15,,
2017-06-26 17:00:00+08:00,1498467600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.71,27.094090909090905,0.8395454545454547,6.110000000000001,15.090000000000002,,
2017-06-27 17:00:00+08:00,1498554000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.57,23.71,27.10478260869564,0.8343478260869567,6.110000000000001,12.04,,
2017-06-28 17:00:00+08:00,1498640400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.04,23.71,26.87909090909091,0.864090909090909,7.970000000000002,30.58,,
2017-06-29 17:00:00+08:00,1498726800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.47,23.64,27.53782608695652,0.8313043478260866,8.910000000000002,32.59,,
2017-06-30 17:00:00+08:00,1498813200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.48,22.71,26.790909090909096,0.827272727272727,7.720000000000002,30.83,,
2017-07-01 17:00:00+08:00,1498899600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.37,24.72,28.01619047619048,0.8038095238095238,8.220000000000002,29.020000000000003,,
2017-07-02 17:00:00+08:00,1498986000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.38,23.6,28.32521739130435,0.7943478260869566,3.93,8.93,,
2017-07-03 17:00:00+08:00,1499072400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,28.41,24.66,26.24272727272728,0.8981818181818183,8.220000000000002,34.7,,
2017-07-04 17:00:00+08:00,1499158800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,23.79,27.85272727272727,0.8113636363636361,5.800000000000002,15.720000000000002,,
2017-07-05 17:00:00+08:00,1499245200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,24.72,28.292272727272724,0.8218181818181819,7.790000000000003,19.76,,
2017-07-06 17:00:00+08:00,1499331600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,29.35,23.71,25.73428571428571,0.9042857142857142,4.43,9.43,,
2017-07-07 17:00:00+08:00,1499418000,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,,,25.69833333333333,0.9008333333333334,,1.64,,
2017-07-08 17:00:00+08:00,1499504400,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,29.39,23.77,26.325294117647058,0.8817647058823529,3.67,19.85,,
2017-07-09 17:00:00+08:00,1499590800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,23.7,26.927222222222227,0.8516666666666666,5.610000000000001,9.17,,
2017-07-10 17:00:00+08:00,1499677200,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,32.35,21.8,26.610625,0.8725,2.43,6.92,,
2017-07-11 17:00:00+08:00,1499763600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.43,21.73,26.34375,0.8404166666666667,7.790000000000003,21.87,,
2017-07-12 17:00:00+08:00,1499850000,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,28.35,23.59,25.804666666666666,0.9,0.61,1.57,,
2017-07-13 17:00:00+08:00,1499936400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.47,23.79,26.683529411764702,0.8805882352941177,6.48,19.26,,
2017-07-14 17:00:00+08:00,1500022800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.34,23.49,26.23375,0.875625,5.48,21.6,,
2017-07-15 17:00:00+08:00,1500109200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,25.42,23.66,24.40391304347825,0.9686956521739134,3.74,10.170000000000002,,
2017-07-16 17:00:00+08:00,1500195600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,28.35,22.42,24.42571428571428,0.9409523809523808,5.050000000000002,16.82,,
2017-07-17 17:00:00+08:00,1500282000,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,27.44,22.71,25.65214285714286,0.867857142857143,0.61,1.32,,
2017-07-18 17:00:00+08:00,1500368400,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,27.46,23.71,25.31,0.8405263157894737,6.410000000000003,20.1,,
2017-07-19 17:00:00+08:00,1500454800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.42,22.6,28.37368421052631,0.7473684210526316,4.300000000000002,9.99,,
2017-07-20 17:00:00+08:00,1500541200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,23.7,28.354761904761897,0.7671428571428571,4.860000000000001,12.84,,
2017-07-21 17:00:00+08:00,1500627600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,26.74,29.50222222222222,0.73,4.300000000000002,12.47,,
2017-07-22 17:00:00+08:00,1500714000,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,29.44,24.49,27.3575,0.8362499999999999,3.4200000000000004,8.010000000000002,,
2017-07-23 17:00:00+08:00,1500800400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.37,24.79,28.258000000000006,0.8205,3.99,10.98,,
2017-07-24 17:00:00+08:00,1500886800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.37,24.4,28.93666666666667,0.7555555555555556,5.860000000000001,14.22,,
2017-07-25 17:00:00+08:00,1500973200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.35,24.79,28.288571428571423,0.7814285714285715,5.920000000000003,15.4,,
2017-07-26 17:00:00+08:00,1501059600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.46,24.7,28.219047619047608,0.7576190476190475,5.860000000000001,14.41,,
2017-07-27 17:00:00+08:00,1501146000,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,29.96,23.79,27.28666666666667,0.7693333333333333,2.9800000000000004,6.87,,
2017-07-28 17:00:00+08:00,1501232400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.53,23.79,28.349523809523806,0.7657142857142858,8.040000000000003,23.69,,
2017-07-29 17:00:00+08:00,1501318800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,24.79,29.023809523809533,0.7476190476190476,5.790000000000001,13.88,,
2017-07-30 17:00:00+08:00,1501405200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,24.72,29.325238095238102,0.7590476190476191,5.360000000000001,16.259999999999998,,
2017-07-31 17:00:00+08:00,1501491600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,24.64,28.97045454545454,0.7795454545454543,4.67,14.510000000000002,,
2017-08-01 17:00:00+08:00,1501578000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,25.72,28.671304347826084,0.7400000000000001,3.87,13.55,,
2017-08-02 17:00:00+08:00,1501664400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.37,23.64,28.19,0.7076190476190475,5.980000000000002,15.27,,
2017-08-03 17:00:00+08:00,1501750800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,22.54,28.247727272727275,0.6722727272727272,7.540000000000001,24.8,,
2017-08-04 17:00:00+08:00,1501837200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,23.79,28.27608695652174,0.7147826086956522,6.110000000000001,21.700000000000006,,
2017-08-05 17:00:00+08:00,1501923600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.47,23.66,28.39909090909091,0.7345454545454545,5.860000000000001,19.14,,
2017-08-06 17:00:00+08:00,1502010000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.79,28.14478260869565,0.7765217391304347,5.050000000000002,15.220000000000002,,
2017-08-07 17:00:00+08:00,1502096400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.53,23.79,28.275454545454554,0.782272727272727,4.67,10.79,,
2017-08-08 17:00:00+08:00,1502182800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.61,25.65,26.859583333333337,0.8470833333333333,6.420000000000003,23.940000000000005,,
2017-08-09 17:00:00+08:00,1502269200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.65,23.7,26.79782608695652,0.8595652173913042,5.980000000000002,16.76,,
2017-08-10 17:00:00+08:00,1502355600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.63,24.72,27.609090909090906,0.7904545454545453,8.100000000000001,33.52,,
2017-08-11 17:00:00+08:00,1502442000,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,33.35,23.76,27.936315789473692,0.8121052631578948,5.290000000000001,11.500000000000002,,
2017-08-12 17:00:00+08:00,1502528400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.81,23.71,26.114166666666666,0.8925000000000001,6.670000000000003,28.860000000000007,,
2017-08-13 17:00:00+08:00,1502614800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.41,22.7,26.4375,0.8562499999999998,5.360000000000001,14.47,,
2017-08-14 17:00:00+08:00,1502701200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.55,24.44,27.218,0.8539999999999999,6.910000000000003,29.520000000000003,,
2017-08-15 17:00:00+08:00,1502787600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,23.79,28.063636363636366,0.7763636363636363,6.290000000000001,18.25,,
2017-08-16 17:00:00+08:00,1502874000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.42,23.64,27.73083333333333,0.7720833333333333,6.100000000000001,25.700000000000006,,
2017-08-17 17:00:00+08:00,1502960400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.42,23.67,28.227083333333336,0.7375000000000002,7.350000000000001,25.04,,
2017-08-18 17:00:00+08:00,1503046800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.38,24.64,27.771666666666665,0.7925000000000001,6.730000000000002,26.24,,
2017-08-19 17:00:00+08:00,1503133200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.37,24.64,28.72826086956522,0.7565217391304345,7.600000000000001,27.29,,
2017-08-20 17:00:00+08:00,1503219600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,24.72,28.745454545454546,0.7699999999999999,7.040000000000003,22.56,,
2017-08-21 17:00:00+08:00,1503306000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.79,28.595714285714283,0.7385714285714285,4.550000000000002,12.48,,
2017-08-22 17:00:00+08:00,1503392400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.77,28.10739130434782,0.7239130434782607,5.920000000000003,16.090000000000003,,
2017-08-23 17:00:00+08:00,1503478800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.42,22.49,27.80791666666667,0.7491666666666666,6.420000000000003,22.94,,
2017-08-24 17:00:00+08:00,1503565200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.5,23.57,28.31333333333333,0.7458333333333332,3.93,11.61,,
2017-08-25 17:00:00+08:00,1503651600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,24.72,28.25818181818181,0.7563636363636363,8.410000000000002,32.83,,
2017-08-26 17:00:00+08:00,1503738000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.43,24.64,28.716521739130435,0.7282608695652174,5.110000000000001,12.48,,
2017-08-27 17:00:00+08:00,1503824400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,22.79,28.43636363636364,0.6954545454545454,4.550000000000002,12.48,,
2017-08-28 17:00:00+08:00,1503910800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.47,22.64,27.41173913043478,0.7708695652173914,7.600000000000001,22.92,,
2017-08-29 17:00:00+08:00,1503997200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,26.43,23.71,25.119090909090904,0.8922727272727276,4.24,13.97,,
2017-08-30 17:00:00+08:00,1504083600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.43,23.29,27.631363636363634,0.764090909090909,6.600000000000001,25.03,,
2017-08-31 17:00:00+08:00,1504170000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,23.79,28.81285714285714,0.7323809523809524,4.860000000000001,12.48,,
2017-09-01 17:00:00+08:00,1504256400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,24.64,28.57727272727273,0.7504545454545454,5.610000000000001,12.98,,
2017-09-02 17:00:00+08:00,1504342800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,24.72,28.41260869565217,0.7469565217391304,5.980000000000002,20.68,,
2017-09-03 17:00:00+08:00,1504429200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.55,23.6,28.711818181818185,0.7318181818181819,5.73,16.700000000000006,,
2017-09-04 17:00:00+08:00,1504515600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.69,23.69,28.223636363636366,0.7636363636363637,6.73,26.04,,
2017-09-05 17:00:00+08:00,1504602000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.39,23.77,28.05818181818182,0.7913636363636362,4.43,17.47,,
2017-09-06 17:00:00+08:00,1504688400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.37,24.7,28.014545454545452,0.7759090909090909,9.530000000000003,40.24000000000001,,
2017-09-07 17:00:00+08:00,1504774800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.49,24.64,27.64583333333333,0.8220833333333332,9.720000000000002,45.36,,
2017-09-08 17:00:00+08:00,1504861200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.4,23.77,26.429130434782603,0.8882608695652175,7.850000000000002,31.6,,
2017-09-09 17:00:00+08:00,1504947600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.37,22.79,27.72809523809524,0.8147619047619047,8.160000000000002,26.97000000000001,,
2017-09-10 17:00:00+08:00,1505034000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.4,23.59,29.39000000000001,0.6990909090909091,7.290000000000001,21.99,,
2017-09-11 17:00:00+08:00,1505120400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,35.35,24.66,29.74772727272727,0.65,10.030000000000003,46.48,,
2017-09-12 17:00:00+08:00,1505206800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.4,24.72,28.72916666666667,0.7474999999999999,7.530000000000002,28.0,,
2017-09-13 17:00:00+08:00,1505293200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.58,23.66,28.888695652173915,0.6813043478260871,8.780000000000003,39.05,,
2017-09-14 17:00:00+08:00,1505379600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.52,23.64,28.822727272727274,0.7081818181818181,7.600000000000001,31.820000000000004,,
2017-09-15 17:00:00+08:00,1505466000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,35.54,23.49,29.406818181818174,0.6827272727272726,7.350000000000002,20.12,,
2017-09-16 17:00:00+08:00,1505552400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,35.35,24.18,29.44545454545455,0.6936363636363636,10.030000000000003,41.92,,
2017-09-17 17:00:00+08:00,1505638800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,29.35,24.66,27.178181818181823,0.8072727272727271,8.410000000000002,34.82000000000001,,
2017-09-18 17:00:00+08:00,1505725200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.54,23.71,27.146956521739124,0.8291304347826084,7.910000000000003,37.19000000000001,,
2017-09-19 17:00:00+08:00,1505811600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.45,23.55,29.327727272727277,0.6890909090909089,7.850000000000001,39.74000000000001,,
2017-09-20 17:00:00+08:00,1505898000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.52,23.64,27.73523809523809,0.7361904761904762,6.540000000000003,22.86,,
2017-09-21 17:00:00+08:00,1505984400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.58,23.48,28.502272727272725,0.6931818181818182,7.220000000000002,32.93000000000001,,
2017-09-22 17:00:00+08:00,1506070800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.55,24.72,28.62869565217391,0.6813043478260868,6.790000000000003,37.43000000000001,,
2017-09-23 17:00:00+08:00,1506157200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,23.71,28.521666666666665,0.7291666666666666,5.920000000000003,17.270000000000003,,
2017-09-24 17:00:00+08:00,1506243600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,24.64,29.45363636363637,0.7095454545454545,7.350000000000001,30.330000000000005,,
2017-09-25 17:00:00+08:00,1506330000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.7,24.72,28.881363636363634,0.7454545454545456,3.0,10.5,,
2017-09-26 17:00:00+08:00,1506416400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.95,24.18,27.715238095238096,0.8195238095238095,8.350000000000001,36.33,,
2017-09-27 17:00:00+08:00,1506502800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.58,23.77,27.73,0.8005555555555556,4.24,15.720000000000002,,
2017-09-28 17:00:00+08:00,1506589200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.55,22.64,27.5625,0.7730434782608695,6.970000000000002,29.370000000000005,,
2017-09-29 17:00:00+08:00,1506675600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.43,24.79,28.84227272727273,0.7677272727272727,6.920000000000003,22.39,,
2017-09-30 17:00:00+08:00,1506762000,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,,,26.04454545454545,0.8736363636363635,,1.76,,
2017-10-01 17:00:00+08:00,1506848400,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,34.52,25.77,28.760714285714286,0.7478571428571429,4.050000000000002,17.250000000000004,,
2017-10-02 17:00:00+08:00,1506934800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.35,23.79,28.776111111111113,0.7472222222222222,4.42,21.860000000000007,,
2017-10-03 17:00:00+08:00,1507021200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,21.8,27.71478260869565,0.805217391304348,5.98,24.730000000000004,,
2017-10-04 17:00:00+08:00,1507107600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.69,24.79,27.641818181818174,0.8145454545454546,7.910000000000003,31.51,,
2017-10-05 17:00:00+08:00,1507194000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.61,23.62,27.54318181818182,0.8404761904761904,5.170000000000002,15.340000000000002,,
2017-10-06 17:00:00+08:00,1507280400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.38,23.79,26.50142857142857,0.88,9.220000000000002,46.85,,
2017-10-07 17:00:00+08:00,1507366800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.62,23.48,27.70043478260869,0.8104347826086958,6.670000000000003,19.58,,
2017-10-08 17:00:00+08:00,1507453200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,24.64,27.64583333333333,0.8179166666666666,4.43,13.42,,
2017-10-09 17:00:00+08:00,1507539600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.42,23.56,27.35863636363636,0.8300000000000001,8.970000000000002,38.3,,
2017-10-10 17:00:00+08:00,1507626000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.42,23.71,28.38454545454546,0.7990909090909091,8.720000000000002,44.23,,
2017-10-11 17:00:00+08:00,1507712400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.5,23.79,28.41545454545453,0.7969999999999999,7.290000000000003,27.610000000000007,,
2017-10-12 17:00:00+08:00,1507798800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.43,22.79,27.15727272727273,0.8413636363636366,7.600000000000001,28.22,,
2017-10-13 17:00:00+08:00,1507885200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.5,22.71,27.52125,0.8178260869565215,8.720000000000002,41.42,,
2017-10-14 17:00:00+08:00,1507971600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.45,23.79,29.522380952380963,0.6895238095238095,9.720000000000002,48.60000000000001,,
2017-10-15 17:00:00+08:00,1508058000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,35.49,24.66,29.469999999999995,0.7213636363636363,6.48,31.47000000000001,,
2017-10-16 17:00:00+08:00,1508144400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,24.72,28.38863636363637,0.7840909090909091,6.48,38.56,,
2017-10-17 17:00:00+08:00,1508230800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.45,23.71,29.56363636363637,0.7163636363636363,7.970000000000002,35.30000000000001,,
2017-10-18 17:00:00+08:00,1508317200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.37,23.71,27.844782608695645,0.8204347826086957,7.850000000000001,32.59,,
2017-10-19 17:00:00+08:00,1508403600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.79,27.83681818181817,0.8104545454545454,7.100000000000001,37.06,,
