datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-04-09 17:00:00+08:00,1491728400,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,24.61,27.262500000000006,0.8575,True,False,1.44,
2017-04-10 17:00:00+08:00,1491814800,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,22.62,26.8225,0.85125,True,False,0.84,
2017-04-11 17:00:00+08:00,1491901200,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,25.01,26.795,0.87625,True,False,1.44,
2017-04-12 17:00:00+08:00,1491987600,Jambi,-1.687136,103.554421,200.0,,0.0,32.41,24.12,27.47625,0.84125,True,False,2.09,
2017-04-13 17:00:00+08:00,1492074000,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,23.6,26.53375,0.8712500000000001,True,False,0.84,
2017-04-14 17:00:00+08:00,1492160400,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,24.92,27.33375,0.87625,True,False,1.44,
2017-04-15 17:00:00+08:00,1492246800,Jambi,-1.687136,103.554421,200.0,,0.0,29.31,25.01,26.6,0.8999999999999999,True,False,1.44,
2017-04-16 17:00:00+08:00,1492333200,Jambi,-1.687136,103.554421,200.0,,0.0,31.72,24.2,26.92375,0.8724999999999999,True,False,1.44,
2017-04-17 17:00:00+08:00,1492419600,Jambi,-1.687136,103.554421,200.0,,0.0,31.62,24.01,26.2525,0.90375,True,False,1.44,
2017-04-18 17:00:00+08:00,1492506000,Jambi,-1.687136,103.554421,200.0,,0.0,30.82,23.4,25.82,0.88125,True,False,1.2,
2017-04-19 17:00:00+08:00,1492592400,Jambi,-1.687136,103.554421,200.0,,0.0,32.82,23.4,27.445,0.8325,True,False,2.69,
2017-04-20 17:00:00+08:00,1492678800,Jambi,-1.687136,103.554421,200.0,,0.0,32.62,23.6,27.76125,0.8362499999999999,True,False,2.69,
2017-04-21 17:00:00+08:00,1492765200,Jambi,-1.687136,103.554421,200.0,,0.0,30.82,24.01,27.040000000000006,0.88625,True,False,1.7000000000000002,
